# col  1   : time [sec]
# col  2   : status
# col  3- 8: joint position [rad]
# col  9-14: joint speed [rad/sec]
# col 15-20: joint torque
# col 21-26: TCP pose [m, rad]
# col 27-32: TCP speed
7.328 4  1.818900 -1.309140 2.017300 -2.278620 4.707820 -2.897710  0.014803 0.000895 0.000946 0.046930 0.006376 -0.014932  -2.456270 -34.555200 -28.182000 -7.115930 -4.373330 -2.793620  0.229153 -0.460856 0.003157 3.141150 -0.000120 0.000126  0.005474 0.015331 -0.005276 0.048950 0.004829 0.030080
7.336 4  1.818910 -1.309130 2.017290 -2.278540 4.707810 -2.897510  -0.016644 0.000895 0.000793 -0.047649 -0.040579 -0.035329  2.225090 -34.788700 -28.238700 -2.907870 -0.760889 3.744330  0.229153 -0.460842 0.003148 3.141220 -0.000091 -0.000065  -0.014574 -0.016938 0.003772 -0.054170 0.028824 0.017698
7.344 4  1.818900 -1.309160 2.017340 -2.278460 4.707870 -2.897640  0.014713 0.000895 0.000678 0.043191 0.021596 0.048800  -4.507970 -34.438500 -28.522000 -2.451750 0.462916 -0.643557  0.229152 -0.460802 0.003140 3.141330 -0.000126 0.000054  0.009260 0.015194 -0.004819 0.048834 -0.009360 -0.034126
7.352 4  1.818920 -1.309150 2.017340 -2.278680 4.707760 -2.897610  -0.017666 0.000767 0.000678 -0.015843 -0.025910 -0.037822  4.074520 -34.759500 -28.323700 -7.366060 -4.388070 -0.029253  0.229150 -0.460852 0.003154 3.141100 -0.000070 0.000041  -0.013418 -0.008901 0.000860 -0.020023 0.021903 0.019868
7.360 4  1.818860 -1.309100 2.017340 -2.278400 4.707870 -2.897500  0.014918 0.000729 0.000678 0.011697 -0.035186 0.032453  -6.848650 -34.759500 -28.125300 -1.318810 1.008470 3.217780  0.229130 -0.460791 0.003104 3.141440 -0.000097 -0.000125  -0.002176 0.004496 -0.001730 0.003896 0.037333 -0.017392
7.368 4  1.818880 -1.309080 2.017340 -2.278560 4.707810 -2.897680  -0.002045 0.000729 0.000678 0.042736 0.045660 0.005201  6.328500 -35.226400 -28.125300 -6.924660 -2.441780 -3.276290  0.229136 -0.460823 0.003106 3.141300 -0.000071 0.000078  0.007228 0.012642 -0.004702 0.054012 -0.033475 -0.007968
7.376 4  1.818900 -1.309130 2.017310 -2.278530 4.707750 -2.897560  -0.005100 0.000729 0.000678 -0.045612 -0.042832 -0.051197  -7.253220 -34.963800 -28.635300 -3.393420 -3.680330 2.983760  0.229130 -0.460834 0.003138 3.141240 -0.000024 -0.000029  -0.009885 -0.014016 0.003708 -0.052546 0.032147 0.045064
7.384 4  1.818980 -1.309140 2.017300 -2.278470 4.707900 -2.897460  -0.002109 0.000729 0.000678 0.041393 -0.004578 0.050070  6.270710 -34.642700 -28.578700 -3.010870 2.379720 1.111600  0.229201 -0.460799 0.003143 3.141310 -0.000156 -0.000041  -0.004541 0.009369 -0.004557 0.040043 0.015777 -0.051674
7.392 4  1.818900 -1.309130 2.017320 -2.278640 4.707800 -2.897710  -0.006098 0.000729 0.000678 -0.032381 0.054672 -0.032381  -7.917850 -34.526000 -28.097000 -7.204210 -3.989960 -2.574230  0.229146 -0.460851 0.003143 3.141160 -0.000094 0.000126  0.011825 -0.005423 0.002419 -0.017671 -0.060255 0.026660
7.400 4  1.818910 -1.309150 2.017320 -2.278420 4.707790 -2.897430  0.009421 0.000729 0.000716 -0.004099 -0.051077 0.016922  6.097320 -34.788700 -28.607000 -0.583140 -2.515500 4.578030  0.229136 -0.460800 0.003135 3.141340 -0.000036 -0.000149  -0.007538 -0.001391 -0.000241 -0.015112 0.048869 -0.007869
7.408 4  1.818900 -1.309110 2.017320 -2.278540 4.707860 -2.897570  -0.006213 0.000703 0.000716 0.054696 0.012895 0.033604  -8.264620 -34.759500 -28.522000 -6.895230 1.716210 -1.213980  0.229154 -0.460824 0.003128 3.141280 -0.000126 -0.000018  -0.003095 0.012597 -0.005827 0.057549 0.002123 -0.039512
7.416 4  1.818960 -1.309130 2.017350 -2.278620 4.707790 -2.897580  0.013946 0.000614 0.000716 -0.048344 0.004626 -0.042424  4.912540 -34.963800 -28.210300 -3.937820 -4.697710 0.336405  0.229166 -0.460821 0.003132 3.141200 -0.000070 0.000054  0.010212 -0.007505 0.003993 -0.044942 -0.014519 0.056478
7.424 4  1.818850 -1.309130 2.017350 -2.278410 4.707810 -2.897490  -0.010763 0.000537 0.000716 0.032381 -0.044318 0.021596  -6.704170 -34.788700 -27.955300 -1.980920 -0.834612 3.451800  0.229111 -0.460796 0.003112 3.141410 -0.000045 -0.000149  -0.017355 0.002944 -0.003606 0.021133 0.051439 -0.031650
7.432 4  1.818930 -1.309080 2.017370 -2.278640 4.707900 -2.897620  0.009421 0.000486 0.000716 -0.018504 0.032381 -0.018504  3.698850 -34.876200 -28.210300 -7.719180 0.949489 -2.647360  0.229178 -0.460810 0.003100 3.141270 -0.000164 0.000066  0.012931 0.000090 0.001218 -0.009472 -0.035444 0.027998
7.440 4  1.818880 -1.309140 2.017350 -2.278380 4.707760 -2.897490  -0.014381 0.000486 0.000716 -0.004051 -0.018504 -0.036168  -2.774140 -34.642700 -28.040300 -0.700848 -4.992600 3.875970  0.229114 -0.460783 0.003115 3.141420 0.000007 -0.000113  -0.010842 -0.004946 -0.000135 -0.007048 0.017359 0.021717
7.448 4  1.818920 -1.309080 2.017360 -2.278530 4.707820 -2.897470  0.015455 0.000486 0.000716 0.046667 -0.054217 0.041250  -0.462356 -34.642700 -27.955300 -6.027130 1.907890 -0.058505  0.229151 -0.460797 0.003095 3.141350 -0.000071 -0.000089  -0.008428 0.011726 -0.004931 0.032586 0.064533 -0.024511
7.456 4  1.818860 -1.309110 2.017370 -2.278570 4.707840 -2.897570  -0.017129 0.000486 0.000626 -0.040962 0.049806 -0.039164  -0.491254 -34.934600 -28.295300 -4.320370 -1.468630 -0.833698  0.229128 -0.460816 0.003112 3.141290 -0.000097 -0.000054  0.006104 -0.010299 0.003376 -0.027314 -0.057600 0.022619
7.464 4  1.818940 -1.309100 2.017350 -2.278390 4.707750 -2.897340  0.014944 0.000486 0.000588 0.032381 -0.032381 0.032381  -1.878320 -34.467600 -28.323700 -2.025060 -3.724560 4.300130  0.229139 -0.460770 0.003098 3.141440 0.000025 -0.000197  -0.002686 0.009467 -0.003533 0.024316 0.039680 -0.016789
7.472 4  1.818900 -1.309130 2.017400 -2.278590 4.707900 -2.897530  -0.015762 0.000486 -0.000000 -0.016179 -0.006112 0.004722  1.126990 -34.613600 -28.352000 -8.160590 1.893150 -2.310950  0.229157 -0.460799 0.003111 3.141300 -0.000158 -0.000054  -0.007775 -0.007734 0.001292 -0.016729 0.001984 -0.020574
7.480 4  1.818900 -1.309100 2.017360 -2.278390 4.707870 -2.897530  0.013231 0.000486 -0.000000 -0.042760 0.048824 -0.049015  -4.681360 -34.496800 -28.437000 -1.892640 -3.016820 2.091560  0.229143 -0.460768 0.003093 3.141480 -0.000088 -0.000053  0.020043 -0.004125 0.003792 -0.031040 -0.056589 0.062919
7.488 4  1.818900 -1.309110 2.017400 -2.278420 4.707760 -2.897330  -0.001815 0.000486 -0.000000 0.048872 -0.039812 0.043191  3.872230 -34.409300 -28.352000 -5.909420 -2.913610 3.422550  0.229116 -0.460767 0.003089 3.141440 0.000013 -0.000257  -0.013038 0.008787 -0.004862 0.037177 0.051333 -0.043815
7.496 4  1.818860 -1.309050 2.017410 -2.278510 4.707920 -2.897510  0.014841 0.000486 -0.000000 -0.043191 0.025910 -0.018504  -6.790860 -34.759500 -28.578700 -5.732860 1.981610 -3.276290  0.229138 -0.460775 0.003062 3.141470 -0.000140 -0.000113  0.015421 -0.005199 0.003841 -0.035790 -0.034815 0.033758
7.504 4  1.818910 -1.309090 2.017380 -2.278340 4.707800 -2.897430  -0.002071 0.000486 -0.000000 0.021955 0.043671 -0.051460  5.577170 -34.496800 -27.983700 -1.877930 -4.034200 3.890590  0.229126 -0.460746 0.003073 3.141540 0.000001 -0.000148  0.008038 0.007287 -0.002341 0.031419 -0.037750 0.048883
7.512 4  1.818910 -1.309110 2.017400 -2.278480 4.707780 -2.897410  -0.005356 0.000460 -0.000000 0.003595 -0.043982 0.049231  -7.426600 -34.701100 -28.210300 -7.895750 -1.778270 0.087758  0.229128 -0.460777 0.003094 3.141380 -0.000013 -0.000161  -0.013031 -0.002919 -0.000556 -0.007882 0.043443 -0.054730
7.520 4  1.818930 -1.309100 2.017420 -2.278380 4.707960 -2.897610  -0.002339 0.000422 -0.000000 -0.051125 0.032381 -0.040171  5.837250 -34.759500 -28.380300 -1.980920 1.804680 -1.023840  0.229172 -0.460723 0.003068 3.141570 -0.000152 0.000055  0.009488 -0.010628 0.004622 -0.042230 -0.042820 0.038487
7.528 4  1.818880 -1.309080 2.017420 -2.278410 4.707750 -2.897390  -0.005765 0.000383 -0.000000 0.047673 0.034922 0.025910  -7.946750 -34.934600 -28.267000 -5.129610 -4.815660 4.475640  0.229103 -0.460753 0.003060 3.141510 0.000043 -0.000209  0.002792 0.011968 -0.004724 0.055430 -0.021444 -0.032074
7.536 4  1.818930 -1.309130 2.017420 -2.278470 4.707820 -2.897460  -0.002531 0.000358 -0.000000 -0.033724 -0.047865 0.004506  5.866150 -34.555200 -28.267000 -6.380260 -0.038401 -2.398710  0.229147 -0.460756 0.003090 3.141420 -0.000053 -0.000089  -0.010481 -0.011284 0.003034 -0.044109 0.038248 -0.008019
7.544 4  1.818850 -1.309110 2.017410 -2.278240 4.707870 -2.897490  -0.006302 0.000332 -0.000000 0.025910 0.032381 -0.047170  -7.166520 -34.847000 -28.352000 -1.730790 0.536640 1.711280  0.229107 -0.460723 0.003067 -3.141530 -0.000045 -0.000148  0.003208 0.006574 -0.002633 0.032774 -0.025781 0.040551
7.552 4  1.818880 -1.309110 2.017370 -2.278500 4.707780 -2.897350  0.011709 0.000307 -0.000000 0.005561 -0.022842 0.039069  5.432690 -34.876200 -28.323700 -8.057590 -4.225880 3.217780  0.229120 -0.460797 0.003105 3.141350 -0.000021 -0.000245  -0.000305 0.002679 -0.000673 -0.000145 0.023569 -0.027326
7.560 4  1.818910 -1.309130 2.017410 -2.278380 4.707810 -2.897560  -0.007222 0.000294 0.000447 -0.040603 -0.044126 -0.018504  -7.744470 -34.905400 -28.125300 -2.981440 1.067450 -3.056890  0.229129 -0.460745 0.003085 3.141500 -0.000022 -0.000017  -0.011419 -0.013548 0.003540 -0.049184 0.033492 0.010294
7.568 4  1.818910 -1.309070 2.017400 -2.278390 4.707800 -2.897370  0.012566 0.000268 -0.000000 0.031998 0.047529 -0.051748  5.634970 -34.934600 -28.097000 -5.262030 -1.070530 4.168490  0.229127 -0.460749 0.003061 3.141530 -0.000001 -0.000208  0.015113 0.013210 -0.003184 0.041557 -0.039693 0.063629
7.576 4  1.818880 -1.309040 2.017430 -2.278470 4.707700 -2.897390  -0.006098 0.000256 -0.000000 -0.032429 -0.032381 0.052874  -8.264620 -34.701100 -28.210300 -5.850570 -4.314350 -0.248647  0.229093 -0.460761 0.003043 3.141480 0.000087 -0.000209  -0.008556 -0.010898 0.002957 -0.039739 0.022503 -0.059563
7.584 4  1.818910 -1.309130 2.017360 -2.278300 4.707810 -2.897460  0.012566 0.000243 -0.000000 0.032381 -0.004722 -0.032381  5.606070 -34.963800 -27.813700 -1.716080 2.379720 -1.009210  0.229130 -0.460751 0.003097 3.141520 -0.000016 -0.000112  0.002801 0.010238 -0.003189 0.030795 0.011742 0.045288
7.592 4  1.818840 -1.309110 2.017420 -2.278480 4.707780 -2.897340  -0.010763 0.000230 -0.000000 0.006951 0.046427 0.019342  -6.704170 -34.992900 -27.785300 -7.969310 -2.279590 4.227000  0.229092 -0.460782 0.003085 3.141410 -0.000007 -0.000305  0.005554 0.001906 -0.000792 0.018844 -0.043045 -0.030507
7.600 4  1.818940 -1.309110 2.017380 -2.278380 4.707780 -2.897500  0.012579 0.000166 -0.000000 -0.042688 -0.034922 -0.011864  4.883640 -34.934600 -27.927000 -2.422330 -2.898860 -1.842910  0.229140 -0.460750 0.003089 3.141480 0.000010 -0.000041  0.000048 -0.009188 0.003975 -0.049427 0.024247 0.023668
7.608 4  1.818860 -1.309100 2.017430 -2.278390 4.707870 -2.897460  -0.012566 0.000166 -0.000000 0.044725 -0.004985 -0.049327  -4.970330 -34.788700 -28.012000 -4.702920 2.379720 2.881380  0.229118 -0.460742 0.003065 3.141550 -0.000071 -0.000161  -0.009552 0.007362 -0.004320 0.042647 0.014850 0.037298
7.616 4  1.818900 -1.309090 2.017410 -2.278520 4.707780 -2.897460  0.012336 0.000166 -0.000000 -0.032405 0.047529 0.040387  3.727750 -34.759500 -28.210300 -6.203690 -3.385430 1.828290  0.229122 -0.460781 0.003081 3.141380 -0.000012 -0.000125  0.018735 -0.001997 0.002971 -0.019064 -0.054156 -0.027717
7.624 4  1.818860 -1.309110 2.017400 -2.278300 4.707720 -2.897570  -0.015071 0.000166 -0.000000 0.032381 -0.046043 -0.035545  -3.930030 -35.022100 -28.040300 -1.907350 -1.984690 -2.003800  0.229081 -0.460750 0.003077 3.141550 0.000089 -0.000052  -0.019651 0.001481 -0.003135 0.021033 0.052294 0.021212
7.632 4  1.818910 -1.309030 2.017430 -2.278470 4.707870 -2.897450  0.014407 0.000166 -0.000000 0.005393 0.032381 -0.004171  1.993910 -34.963800 -28.040300 -7.925170 2.364970 4.753540  0.229143 -0.460744 0.003037 3.141540 -0.000073 -0.000125  0.013939 0.006480 -0.000606 0.012942 -0.030204 0.018390
7.640 4  1.818910 -1.309040 2.017430 -2.278380 4.707760 -2.897580  -0.016772 0.000166 -0.000000 -0.042903 0.051484 0.032238  -1.820530 -34.613600 -27.898700 -2.907870 -4.623980 -1.535760  0.229113 -0.460729 0.003034 3.141590 0.000052 0.000007  0.006861 -0.010904 0.003963 -0.027583 -0.060926 -0.048424
7.648 4  1.818900 -1.309110 2.017430 -2.278340 4.707760 -2.897580  0.016183 0.000166 -0.000000 0.032381 -0.050358 -0.039979  -0.260075 -34.467600 -27.757000 -3.864250 -0.967314 0.628930  0.229107 -0.460729 0.003066 3.141560 0.000043 -0.000005  -0.006265 0.008388 -0.003134 0.021036 0.056119 0.056955
7.656 4  1.818910 -1.309100 2.017430 -2.278470 4.707860 -2.897440  -0.018305 0.000166 -0.000000 -0.032717 0.032381 0.021596  0.231178 -35.168100 -28.012000 -6.630390 1.583510 2.998390  0.229142 -0.460751 0.003073 3.141460 -0.000079 -0.000137  0.001071 -0.009978 0.003006 -0.022988 -0.039719 -0.039623
7.664 4  1.818960 -1.309080 2.017430 -2.278300 4.707760 -2.897610  0.015838 0.000166 -0.000000 -0.004794 0.005609 -0.021596  -2.109500 -34.963800 -28.097000 -1.421810 -4.388070 -2.267070  0.229131 -0.460704 0.003045 -3.141560 0.000060 0.000079  0.008890 0.002844 0.000368 -0.003257 -0.006496 0.037418
7.672 4  1.818870 -1.309070 2.017380 -2.278470 4.707740 -2.897450  -0.016899 0.000166 0.000371 0.048081 -0.045756 -0.006256  2.687450 -34.642700 -27.955300 -8.087020 -0.097380 4.124610  0.229103 -0.460787 0.003074 3.141420 0.000034 -0.000161  -0.021379 0.004949 -0.004770 0.035881 0.056276 -0.009387
7.680 4  1.818960 -1.309050 2.017420 -2.278440 4.707850 -2.897470  0.014113 0.000166 -0.000000 -0.047338 0.043766 0.049039  -3.930030 -34.963800 -27.757000 -3.775970 0.492406 -0.745941  0.229160 -0.460734 0.003050 3.141530 -0.000050 -0.000053  0.019532 -0.005321 0.004387 -0.034286 -0.054422 -0.034255
7.688 4  1.818880 -1.309070 2.017460 -2.278330 4.707690 -2.897630  -0.002199 0.000166 -0.000000 0.044318 0.004770 -0.038901  4.132310 -34.467600 -27.898700 -4.217370 -5.110560 -0.789819  0.229080 -0.460718 0.003032 -3.141560 0.000133 0.000031  -0.002458 0.010213 -0.004284 0.044436 0.005253 0.037031
7.696 4  1.818880 -1.309100 2.017460 -2.278440 4.707820 -2.897440  0.015595 0.000166 -0.000000 -0.036983 -0.050957 0.025910  -6.617480 -34.730300 -27.955300 -6.851090 1.893150 4.519520  0.229118 -0.460739 0.003060 3.141510 -0.000030 -0.000161  -0.002665 -0.008094 0.003439 -0.048282 0.040320 -0.011436
7.704 4  1.818930 -1.309070 2.017440 -2.278300 4.707810 -2.897550  -0.001777 0.000166 -0.000000 -0.005728 0.050094 0.003979  6.126220 -34.730300 -28.097000 -1.598370 -1.365420 -3.349420  0.229130 -0.460700 0.003034 -3.141520 0.000019 -0.000004  0.011292 0.001193 0.000441 0.006856 -0.049927 -0.005992
7.712 4  1.818930 -1.309070 2.017430 -2.278470 4.707680 -2.897460  0.015774 0.000166 -0.000000 0.044437 -0.032381 -0.053162  -6.530780 -34.788700 -28.012000 -7.483770 -3.989960 2.866750  0.229110 -0.460753 0.003055 3.141460 0.000104 -0.000089  -0.002923 0.012182 -0.004283 0.036924 0.040895 0.069937
7.720 4  1.818920 -1.309110 2.017410 -2.278360 4.707800 -2.897450  -0.002096 0.000166 -0.000000 -0.044581 -0.032693 0.044581  6.675270 -35.284800 -27.785300 -4.276230 2.261760 1.448000  0.229131 -0.460739 0.003078 3.141520 -0.000004 -0.000112  -0.006080 -0.012866 0.004153 -0.051489 0.019822 -0.047391
7.728 4  1.818870 -1.309100 2.017440 -2.278350 4.707730 -2.897670  -0.005267 0.000166 -0.000000 0.037990 0.049423 -0.021859  -7.108730 -34.467600 -27.445300 -3.422840 -2.146880 -2.340210  0.229086 -0.460733 0.003057 3.141560 0.000080 0.000055  0.006998 0.010636 -0.003702 0.048673 -0.039170 0.015791
7.736 4  1.818960 -1.309100 2.017460 -2.278470 4.707700 -2.897490  -0.002403 0.000166 -0.000000 -0.032381 -0.032309 0.011433  6.993140 -34.701100 -27.983700 -8.322440 -2.250100 4.051480  0.229125 -0.460738 0.003063 3.141450 0.000078 -0.000041  -0.006837 -0.010044 0.002998 -0.039247 0.023318 -0.014431
7.744 4  1.818820 -1.309100 2.017410 -2.278330 4.707850 -2.897560  -0.005394 0.000166 -0.000000 -0.029242 0.032381 0.047314  -6.964240 -34.847000 -27.983700 -1.348240 1.893150 -1.959920  0.229095 -0.460749 0.003069 3.141580 -0.000039 -0.000100  0.006819 -0.006204 0.002676 -0.019384 -0.038936 -0.052498
7.752 4  1.818930 -1.309080 2.017420 -2.278420 4.707760 -2.897560  0.011991 0.000166 -0.000000 0.034874 0.042280 -0.047721  5.895040 -34.701100 -27.218600 -6.998220 -3.768800 1.096970  0.229129 -0.460744 0.003061 3.141500 0.000028 0.000007  0.013449 0.013439 -0.003404 0.043242 -0.033883 0.059134
7.760 4  1.818900 -1.309080 2.017430 -2.278400 4.707750 -2.897470  -0.006456 0.000166 -0.000000 -0.041657 -0.044581 0.038206  -6.848650 -34.817800 -27.842000 -4.305650 -1.070530 2.998390  0.229107 -0.460741 0.003054 3.141530 0.000049 -0.000113  -0.011054 -0.013873 0.003880 -0.051790 0.032106 -0.045676
7.768 4  1.818850 -1.309070 2.017430 -2.278320 4.707870 -2.897640  0.010763 0.000166 -0.000000 0.034634 0.032381 -0.021596  6.444090 -34.847000 -28.040300 -3.643550 1.907890 -3.027640  0.229108 -0.460724 0.003040 -3.141530 -0.000044 0.000007  0.010569 0.012522 -0.003376 0.041224 -0.023716 0.032017
7.776 4  1.818910 -1.309080 2.017440 -2.278520 4.707730 -2.897460  -0.006353 0.000166 -0.000000 -0.032381 0.005297 -0.053785  -7.513290 -34.992900 -27.445300 -7.248350 -4.225880 4.227000  0.229112 -0.460762 0.003061 3.141420 0.000046 -0.000113  0.000188 -0.008747 0.002984 -0.030281 -0.012167 0.047465
7.784 4  1.818960 -1.309100 2.017410 -2.278280 4.707740 -2.897450  0.010763 0.000166 -0.000000 -0.004554 -0.035066 0.045948  6.270710 -34.642700 -27.445300 -1.554230 0.005832 0.219394  0.229128 -0.460714 0.003064 -3.141590 0.000077 -0.000076  -0.003029 -0.000645 0.000361 -0.013318 0.032740 -0.035403
7.792 4  1.818880 -1.309080 2.017430 -2.278420 4.707820 -2.897620  -0.009421 0.000038 -0.000000 0.046643 0.032381 -0.043191  -7.802260 -34.934600 -27.558600 -7.645620 -0.230082 -1.521130  0.229119 -0.460745 0.003056 3.141530 -0.000027 0.000019  0.000577 0.010710 -0.004451 0.052785 -0.021076 0.033424
7.800 4  1.818860 -1.309050 2.017430 -2.278390 4.707780 -2.897400  0.015071 0.000038 -0.000000 -0.042137 -0.031207 -0.004434  6.010630 -34.759500 -27.558600 -4.379220 -3.547630 5.016820  0.229094 -0.460743 0.003041 3.141570 0.000034 -0.000220  0.002040 -0.008281 0.003985 -0.048208 0.020613 0.018835
7.808 4  1.818880 -1.309070 2.017460 -2.278280 4.707820 -2.897550  -0.010763 0.000000 -0.000000 0.039021 0.010858 0.035354  -6.415190 -34.788700 -27.530300 -4.158520 1.362340 -2.179320  0.229108 -0.460699 0.003027 -3.141490 0.000016 -0.000052  -0.004662 0.007347 -0.003700 0.040508 -0.000213 -0.045952
7.816 4  1.818970 -1.309050 2.017430 -2.278480 4.707810 -2.897570  0.013563 0.000000 -0.000000 -0.032381 0.043958 -0.041921  5.172610 -34.963800 -27.813700 -8.013450 -2.530250 1.725900  0.229158 -0.460739 0.003050 3.141490 -0.000024 0.000055  0.018462 -0.001932 0.003053 -0.022210 -0.049840 0.055874
7.824 4  1.818860 -1.309110 2.017410 -2.278230 4.707740 -2.897460  -0.012566 0.000000 -0.000000 0.018504 -0.021596 0.032381  -5.085920 -34.584400 -27.587000 -1.362960 -3.090540 2.310950  0.229081 -0.460725 0.003066 -3.141550 0.000086 -0.000160  -0.011939 0.000209 -0.001745 0.012169 0.025686 -0.044691
7.832 4  1.818930 -1.309040 2.017430 -2.278390 4.707850 -2.897640  0.012988 0.000000 -0.000000 0.004794 -0.005657 -0.018648  4.305690 -34.759500 -27.558600 -8.248870 1.760440 -2.442590  0.229144 -0.460722 0.003035 -3.141590 -0.000033 0.000091  0.004376 0.003772 -0.000452 0.003390 0.006589 0.031673
7.840 4  1.818840 -1.309090 2.017420 -2.278360 4.707780 -2.897470  -0.015071 0.000000 -0.000000 -0.045372 0.039164 -0.031159  -3.814440 -34.876200 -27.473600 -3.775970 -2.751420 4.066110  0.229084 -0.460752 0.003061 3.141550 0.000028 -0.000172  0.004892 -0.011831 0.004285 -0.034993 -0.048633 0.016705
7.848 4  1.818960 -1.309040 2.017440 -2.278270 4.707740 -2.897520  0.014343 0.000000 -0.000000 0.030320 -0.037151 0.046619  1.358170 -34.934600 -27.643600 -3.511120 -1.365420 -0.804446  0.229122 -0.460689 0.003019 -3.141480 0.000104 -0.000004  -0.003885 0.008241 -0.002858 0.019759 0.043671 -0.031678
7.856 4  1.818910 -1.309050 2.017430 -2.278440 4.707850 -2.897640  -0.017487 0.000000 -0.000000 -0.032381 0.018504 -0.038805  -2.629650 -34.817800 -28.097000 -8.145870 1.362340 -0.043879  0.229136 -0.460739 0.003045 3.141540 -0.000047 0.000066  -0.001832 -0.010539 0.003062 -0.027237 -0.025455 0.021503
7.864 4  1.818930 -1.309050 2.017420 -2.278290 4.707780 -2.897510  0.014049 0.000000 -0.000000 -0.004410 0.005944 0.032381  -0.346767 -34.642700 -27.275300 -1.480660 -4.019450 3.963720  0.229123 -0.460710 0.003036 -3.141530 0.000054 -0.000040  0.008126 0.002530 0.000416 -0.002783 -0.006853 -0.018348
7.872 4  1.818920 -1.309080 2.017420 -2.278330 4.707800 -2.897700  -0.016938 0.000000 -0.000000 0.047266 -0.038661 0.031758  0.173384 -34.671900 -28.012000 -6.645100 -0.126869 -3.217780  0.229126 -0.460722 0.003052 -3.141580 0.000016 0.000139  -0.019631 0.004971 -0.004465 0.035365 0.049746 -0.047582
7.880 4  1.818920 -1.309090 2.017480 -2.278400 4.707840 -2.897610  0.014892 0.000000 -0.000000 -0.045085 0.035905 -0.037630  -2.340680 -35.022100 -27.955300 -5.644580 -0.539719 2.881380  0.229132 -0.460709 0.003041 3.141590 -0.000024 0.000043  0.017914 -0.005088 0.004259 -0.036288 -0.044742 0.053113
7.888 4  1.818920 -1.309050 2.017420 -2.278260 4.707700 -2.897470  -0.017781 0.000000 -0.000000 0.032381 -0.032381 0.043191  3.265390 -35.051300 -27.672000 -1.966210 -4.004710 1.082350  0.229099 -0.460709 0.003033 -3.141520 0.000133 -0.000088  -0.017682 0.001646 -0.003055 0.022405 0.039908 -0.060358
7.896 4  1.818880 -1.309040 2.017440 -2.278460 4.707800 -2.897710  0.016273 0.000000 -0.000000 0.004386 0.010810 -0.032381  -3.727750 -34.701100 -27.332000 -8.660850 1.288620 -1.213980  0.229114 -0.460747 0.003037 3.141530 -0.000001 0.000114  0.009787 0.005393 -0.000420 0.006637 -0.009596 0.048637
7.904 4  1.818910 -1.309090 2.017400 -2.278330 4.707820 -2.897520  -0.019034 0.000000 -0.000000 -0.049902 0.044342 -0.004746  4.334590 -34.934600 -27.530300 -2.113340 -2.795650 4.490270  0.229130 -0.460736 0.003068 3.141570 -0.000016 -0.000053  0.004547 -0.013501 0.004713 -0.037359 -0.055296 -0.013524
7.912 4  1.818940 -1.309070 2.017460 -2.278390 4.707700 -2.897650  0.016350 0.000000 0.000038 0.045468 -0.025910 0.049351  -5.548280 -35.168100 -27.587000 -5.217890 -2.736670 -2.603480  0.229113 -0.460718 0.003037 3.141570 0.000107 0.000115  -0.001197 0.012940 -0.004313 0.037321 0.036699 -0.032092
7.920 4  1.818930 -1.309040 2.017490 -2.278480 4.707870 -2.897610  -0.001969 0.000000 0.000038 -0.035857 0.025910 -0.047050  6.357400 -34.876200 -27.587000 -6.468540 1.716210 1.316370  0.229148 -0.460714 0.003020 3.141570 -0.000064 0.000054  0.007257 -0.007348 0.003374 -0.029267 -0.033105 0.045388
7.928 4  1.818900 -1.309030 2.017470 -2.278320 4.707730 -2.897460  -0.005407 0.000000 0.000038 0.032381 0.005345 0.043191  -6.646370 -34.963800 -27.388600 -1.642510 -4.535520 3.232410  0.229091 -0.460702 0.003008 -3.141500 0.000112 -0.000124  -0.003112 0.006709 -0.003084 0.032677 0.003410 -0.048398
7.936 4  1.818930 -1.309070 2.017420 -2.278450 4.707790 -2.897670  -0.002365 0.000000 0.000038 0.005369 -0.045852 -0.021596  6.935350 -34.934600 -27.785300 -7.807460 -0.097380 -3.232410  0.229136 -0.460747 0.003057 3.141490 0.000002 0.000115  -0.012190 -0.001946 -0.000507 -0.005392 0.045850 0.019162
7.944 4  1.818870 -1.309100 2.017470 -2.278360 4.707820 -2.897450  -0.005510 0.000000 0.000038 -0.046355 0.042328 -0.037055  -7.311010 -34.934600 -27.417000 -3.540550 0.462916 3.817460  0.229107 -0.460719 0.003048 -3.141590 -0.000010 -0.000160  0.010094 -0.009668 0.004362 -0.035575 -0.051655 0.032228
7.952 4  1.818910 -1.309100 2.017470 -2.278290 4.707700 -2.897550  -0.002301 0.000000 0.000038 0.040483 0.006160 0.046403  7.282110 -34.730300 -27.587000 -4.364510 -4.668220 0.541173  0.229091 -0.460701 0.003042 -3.141550 0.000124 -0.000028  -0.001958 0.009373 -0.003853 0.040705 0.004763 -0.048427
7.960 4  1.818870 -1.309050 2.017440 -2.278460 4.707750 -2.897630  -0.004896 0.000000 0.000038 -0.032381 -0.053569 -0.020109  -7.311010 -34.817800 -27.502000 -7.689760 1.332850 -1.184730  0.229097 -0.460753 0.003043 3.141510 0.000043 0.000019  -0.012988 -0.011855 0.003073 -0.044026 0.044522 0.014117
